comment,n_star,date_time,label,positive_count,neutral_count,negative_count
thất_vọng mua samsung anumbers hình chụp k đẹp màu tái_xanh k rõ hình chỉnh_sửa cắt_xén lem_nhem tệ hơn samsung jnumber quảng_cáo quá lố,1,28/09/2019,Negative,0,0,2
máy mình mua xài cầm pin chơi game mượt camera chụp hình xóa_phông tuyệt,5,21/06/2018,Positive,3,0,0
em mua sản_phẩm number tháng em tải game number tải game nói bắt em store tải em hình_ảnh em chụp freefirepufgthái cổ thần vương em muốn đổi máy hộp còn hộp xấp giấy mất,1,25/07/2019,Negative,0,0,3
máy đẹp bề_ngoài nhìn sang tác vụ bình_thường xử_lý mượt nhanh mình chơi game pin ổn camera ảnh chân_thật khá ok nhược_điểm khả_năng ghi_âm hơi tệ đi xem hòa nhạc quay nghe âm_thanh chói xem video liên_tục hiện_tượng hơi nóng chấp_nhận thấy khá tốt trong tầm giá,4,17/04/2019,Positive,5,1,1
em mới mua còn cảm_ứng quá tệ_hại tệ nhất điện_thoại em dùngbỏ hơn number triệumà đổi đt cảm_ứng tệ_hại thế nàybạn nào dùng mình khuyên thật bạn mua anumber nhémình mới dùng mình muốn đổi con mới luôn ývân tay yếucam ứng nảy lung tungnt muôn vứt luôn cả đt,1,15/05/2019,Negative,0,0,4
android number máy xài quá ngon bạn mua đicác e vấn_đề thuong nhiệt_tình,5,7/6/2020,Positive,2,1,0
máy đơlag giậtloa nhỏ chụp hình xấutệ mua fpt shop giá trời tệ kinh_khủng,1,16/01/2020,Negative,0,0,4
thánh sai dt e hỏi sai dt cảm_biến vân tay dăt tay nó tự mở màng hình phai ko ạquay ma a vsmart cập_nhật phần_mềm xong muốn mở khoá bằng vân tay phai ấn núut nguôn trươc sang màng hình mới sai vân tay dcsài bất_tiện lắmhãng khác ngta cập_nhật lân thi thêm tính_năng mới còn vsmart thi hại não ng dùng thêm thôi,1,29/07/2020,Negative,0,0,2
điện thoai mua ở điên máy xanh tin_tưởng sản_phẩm chúh hãng mình mua lâu sử_dụng hài_lòng bảo_hành toàn_quốc nhân_viên nhiệt_tình hài_lòng,5,6/11/2018,Positive,2,0,0
nhìn_nhận đầu_tiên điện_máy xanh nhân_viên vui_vẻ nhiệt_tình thân_thiện tư_vấn chuyên_nghiệp máy chụp ảnh đẹp thiết_kế quá tuyệt_vời,5,23/10/2018,Positive,3,0,0
mua nay gần number thángmình chơi game khá trải nghiệm thật lòng nói máy ok sài lâu vân tay cảm_ứng camerahiệu năng mọi thứ tốt chiến game nặng mượt max cấu_hình ok hiếmkhi giật lag đáng_kể pin chơi liên_tục tầm number tiếng sử_dụng bth hết ngày đáng mua hiểu sao ae mua về chê máy mắc lỗi chắc kh may thôi,5,21/06/2020,Positive,4,0,0
mua number tháng xài ok giờ mới nhận e nó android number giao_diện đẹp hơn thêm ứng_dụng chụp màn_hình ko bấm phím nguồn vuốt number ngón tay thêm ứng_dụng quay màn hìnhmức giá numbertr ko đối thủđang hóng máy mới bác vượng,5,3/7/2020,Positive,5,1,0
mới mua về number ngày xuất_hiện tự nhảy cảm_ứng lung_tung bắt wifi khá khém chất_lượng thấp hơn giá,1,21/02/2020,Negative,0,1,2
cả tuyệt_vời ngon trong tầm giá hiệu_năng khỏi bàn mượt cấu_hình mạnh_mẽ,5,19/02/2020,Positive,2,1,0
tôi mua number tháng củ sạc máy giờ sạc vô pin tôi đổi củ sạc khác dậy sạc máy sạc bình_thường,3,28/05/2020,Negative,0,0,1
tui xài vsmart live hơn nửa năm trải nghiệm mọi thứ tốt camera cùi bắp thôichụp hình tia sáng nó cắt ngangcòn vấn_đề khác vân tay hay sóng kiểuhôm nay mới cập_nhật mới ổnmáy ko nóng pin oklâu lâu đơ phátrất ngon trong tầm giánói thiệt tầm giá numbertr nào xài đâu,5,7/7/2020,Neutral,2,1,2
rat totok,5,25/04/2019,Positive,1,0,0
mua về dc number tháng cảm_thấy thất_vọng cam chất_lượng ảnh quá tệ chụp thiếu sáng chip khá yếu tiếc chuong trình doi tra dong may nay,2,20/04/2020,Negative,0,0,4
mới mua tháng number tnumber hư mất nghe người_ta nói mình ko nghe,1,6/8/2020,Negative,0,0,2
mua anumber màu trắng thấy hài_lòng thiết_kế đẹp mât pin bền cảm_thaya hài_lòng,5,24/11/2019,Positive,3,0,0
máy lắp cường_lực k mn e nghe nói_lắp bấm k ăn sợ rơi vỡ màn_hình toang,5,15/05/2020,Negative,0,0,0
mình mua dc gần cả tuần thấy ổn trong tầm giá game lâu hơi ấm máy chút camera siêu nét game mượt pin trâu đấy ncl điện_thoại chiến game hết sẩy,5,9/5/2020,Positive,3,2,0
trải nghiệm numberth cảm_ứng vân tay nhạy pin trâu zl fb ytoube chơi game vô_tư k lo hết pin camera k nét lắm tầm giá ok m k hối_hận mua vivo ynumber mọi người mua,4,6/4/2020,Positive,3,2,0
cấu_hình ổn game mượt pin ảo pin number cảm_giác number còn ai dùng realme hay hiện quảng_cáo cài_đặt tắt nhé hãng chèn quảng_cáo máy giảm tối_đa giá_thành sản_phẩm_giá cấu_hình quá ổn máy ngang giá mạnh bằng đâu bực pin ảo thôi,3,7/7/2020,Neutral,0,2,1
mình đã mua anumber được number tháng thấy mọi người đánh_giá mình cũng thấy lo chắc mình ăn_may dùng rất tốt bluetooth chạy rất mượt đi cách xa đt numberm vẫn k bị giật nói_chung tất_cả đều rất ok cảm_ơn tgdđ giang trung phú lương thái_nguyên,5,28/01/2020,Positive,2,0,0
sản_phẩm quá tuyệt_vời pin trâu ram cao dung_lượng mọi người mua nhé,5,18/11/2019,Positive,4,0,0
máy ok trong tầm giá đúng đt ko lo về pin chơi games khỏi bàn chụp hình đẹp,4,14/08/2020,Positive,4,1,0
máy mua xong giật mượt màng hình kém nhân_viên nói màng hình đẹp sắt nét chơi game tốt nói ngon toàn lừa,2,4/5/2020,Negative,0,0,3
camera trc vấn_đề nhé buổi tối nhòe nhạt hạt tivi trắng_đen xưa thất_vọng camera ok tuy_nhiên camera hình_ảnh giả sao á,1,14/08/2020,Neutral,0,1,0
tôi gửi phản_hồi về sản_phẩm nhân_viên gọi tư_vấn máy yếu về mạng numberg tôi mới mua number tuần máy lỗi tôi đổi máy khác ko,3,19/07/2020,Negative,0,0,1
máy màn_hình quá tồi_tệ thua cả xiaomi redmi note number mua về sánh bật max độ sáng màn_hình redmi notenumber màn ám vàng độ sáng ko cao bằng super amoled l ips lcd đẹp hơn bạn đừng mua máy,1,23/01/2020,Negative,0,0,2
máy mình mua xong cảm_nhận hình pin máy lôi hay sao ý xem number đến number hôm ko đc đổi,5,16/08/2020,Negative,0,0,2
mới mua ổn cập_nhật phần_mềm hệ_thống khắc_phục vân tay tăng hiệu_suất pin máy xài tốt vân tay nhạy hơn mình máy ở chế_độ xem youtube xuyên suốt number tiếng tốn number pin máy hơi nóng k đầu ai muốn mua đừng ngần_ngại chơi liên_quân numberk lắm,1,15/07/2019,Positive,4,0,0
bắt sóng quá yếu k nổi number vạch numberg viettel number vạch đứng cột phát_sóng bắt yếu,1,19/01/2020,Negative,0,0,1
mẹo ai tụt pin nhanh sử_dụng đt sử_dụng độ sáng thấp khoảng number tùy thị_giác tắt chức_năng độ sáng tự_động máy đi thiết_lập giới_hạn ứng_dụng sử_dụng pin đối một_số ứng_dụng chạy ngầm facebook vv tắt bớt sóng wifi bluetooth data sử_dụng làm tất_cả bước dù chơi game dữ lắm nguyên ngày hết tầm number pin mẹo ai,5,27/11/2019,Negative,0,0,0
cam kém màn_hình tệ cổng sạc khó_khăn người dùng nhân_viên tư_vấn bán hàng training về công_nghệ tư_vấn bán hàng khách_hàng lựa_chọn sản_phẩm phù_hợp nhu_cầu công,1,3/8/2020,Negative,0,0,4
tất_cả ok về khoảng sóng numberg tệ chơi game fps ping cao loa nghe to rõ nhiệt_độ máy khá mát,1,30/01/2020,Positive,2,1,0
sản_phẩm xài tốt đến nay gần number tháng lỗi mặc_dù lỡ rớt number đt thau nước giảm âm_thanh khoảng vài tiếng hết đến giờ bthg nói_chung bỏ hơn numbertr ưng_ý vô,5,23/06/2019,Positive,2,0,0
number màn_hình to number pin trâu number chơi game mượn number xem phim bao number sạc nhanh,5,3/2/2020,Positive,3,0,0
sao mặt lưng đt trong hình đt khác ở ghi vivo camera musốc còn tôi vivo designed by vivo cảm chụp khôg ưng lắm,1,9/12/2019,Negative,0,1,1
mấy dùng mấy hôm máy đơ wifi yếu hối_hận mua máy vin quá bin bền chả làm,1,21/04/2020,Negative,1,0,2
mới dùng thấy ok game mượt máy kg nóng cam đủ dùng pin hơi nhanh tụt thêm thời_gian đánh_giá,4,14/05/2020,Neutral,1,2,1
thiết_kế camera giống kiểu iphone đẹp nhà mong gọn_nhẹ bạn anumber numbergb rậm chơi game thoải_mái đông à khác rậm_vẻ thấp anumber câu hình thay_đổi nể,5,12/5/2020,Positive,2,0,0
camera tốt đánh liên_quan ok máy mượt khá tay pin trâu sạc nhanh trải nghiệm thêm chia_sẻ,5,23/02/2020,Positive,4,0,0
máy dùng ok hoàn_thiện về phần miềm còn nhìu dấu_hiệu khựng nhẹ chơi game or chuyển ứng_dụng đặc_biệt thời_gian kích hoạc bảo_hành máy k đúng mình mua ngày number máy kích_hoạt bảo_hành number k hiểu nổi luôn,3,5/6/2020,Negative,1,0,2
thất_vọng về samsung quá mới_đầu muốn mua oppo tgdd thấy con samsung anumber thích mua về sài gần number tháng thì bị lỗi mình là tín_ngưỡng của samsung mà mua con samsung anumber này quá thất_vọng giờ có ý_định bán con này sài_oppo,1,5/2/2020,Negative,0,0,3
sản_phẩm đc mấy hôm đầu ngon thôi ae ạ number vài tuần chơi game kém bắt wifi tạm đc chụp ảnh đẹp xem phim nét thôi mình number sao nhé nhân_viên phục_vụ tốt lắm tạm ổn giá,4,14/06/2020,Positive,4,2,1
sao máy nào nóng nhỉ mk treo zallo messager xem youtube number độ ui,3,26/07/2020,Negative,0,0,1
pin trâu sạc lâu number sạc mất numberhnumber mới đầykhi tôi dùng ứng_dụng duolingo một lỗi đơ cảm_ứng nhận tay_trái nhận tay còn tay kia thể_nào chạm máy dùng khá đơ,2,12/8/2020,Negative,0,1,2
máy kém chất_lượng về pin xuống tác nước đìa chơi game cực_kì lag ứng_dụng cập_nhật liên_tục cầm number chai màk mua con thiệt tiếc muốn đổi trả k xong mong thế_giới di_động nhà sản_xuất xem tình_trạng,1,15/04/2020,Negative,0,0,5
duy eakar tôi cảm_thấy điện_thoại tương_lai một điểm chê,5,24/08/2019,Positive,1,0,0
sản_phẩm phẩm tốt_đẹp game mượt sạc nhanh pin khá trâu gnumbert chơi khá mượt trong tầm giá cam ổn xóa_phông đẹp,5,27/07/2020,Positive,5,0,0
máy mới mua number tuầnsao sạc pin numberh đến numberhnumber pin mới number nóng máy acho e hỏi máy k ạ,3,27/11/2019,Negative,0,0,1
máy mình sử_dụng number tháng nhu_cầu sử_dụng ngày tới nay còn mượt,5,8/2/2020,Positive,1,0,0
xem video mờ kinh_khủng chất_lượng video thua cả realme cnumber trong realme cnumber giá number,1,22/05/2020,Negative,0,0,2
sản_phẩm hất lượng tốttrải nghiệm hơn về giá cảm_ơn nhà sản_xuất ủng_hộ nội_địa_hoá,5,8/8/2020,Positive,2,1,0
máy tệ tầm number triệu chạy midiatek pnumber k đáng tiền giật lag thứ,1,23/05/2020,Negative,0,0,3
dùng k sướng lắmtải labankey nhắn_tin chữ loát k kịpchánmay hơi hao pin,3,19/06/2019,Negative,0,0,3
mới mua pin kém quá dù mới đập_hộp tét còn mọi thứ quá tốt chê đâu,1,31/01/2019,Neutral,1,0,1
tôi mua hôm mùng number máy mượt chơi game cả tiếng k nóng camera chụp đẹp pin trâu nc phù_hợp vs giá tiền,5,16/03/2020,Positive,3,1,0
mới mua khoảng ½ tháng chơi game tốt tội sạc pin hơi lâu nhân_viên tgdđ lagi nhiệt_tình tư_vấn tâm,5,27/12/2018,Positive,2,0,1
máy xài oke chơi game lag quá đứng hình hoài chắc mất kia,3,15/08/2020,Neutral,1,0,1
đánh_giá number sao tuyệt_vời một_số lỗi mong khắc_phục vân tây nhạy pin hơi nhanh tụt number tí đảm_bảo trong number ngày ss pay thế thôi mong bản cập_nhật sớm nhất cải_thiện còn mọi thứ xứng_đáng một trong em đáng mua,5,2/5/2019,Negative,2,0,3
sản_phẩm tuyệt_vời trong tầm giámình mới mua number hôm ngày đầu về mới mở máy pin tụt hơi nhanh đêm sạc xong pin dùng lâu hết number ngày chơi game xem phim thể hết chiến pubg ok giật lag sạc nhanh cam ok mọi thứ tuyệt_vời number,5,11/5/2020,Positive,3,2,0
number tháng sử_dụng thấy máy dùng ok pin ok sạc nhanh chơi game liên_quân hơi lag combat fps ở mức number combat tụt thẳng xuống numberfps lag tụt quần máy ko dùng chơi game đc nhu_cầu dùng hằng ngày ok,4,27/09/2019,Negative,1,1,1
dùng thử mấy ngày cảm_giác về độ bền pin ok còn chụp hình quá tệ mức giá tầm numbertrnumber loa tặng kèm hay,3,14/04/2019,Positive,2,1,1
tầm tiền mua hàng redmi note number tôi sài cảm_thấy sp tốt,2,20/03/2020,Positive,1,1,0
quen dùng anroi quen pin ngoài miễn bàn nhân_viên tư_vấn nhiệt_tình,5,10/2/2020,Positive,2,0,0
sài_ok vân tay nhận_diện khuôn_mặt khá nhanh trung_bình khoảng number mất number pin camera chụp hk đc đẹp rực_rỡ lắm cảm_thấy hk đẹp bằng camera oppo,3,29/12/2019,Neutral,1,2,1
máy mới mua lỗi dùng hơn number ngày tự sập nguồn liên_tục hơn number tuần kể mua máy gọi điện nhân_viên nói lỗi người dùng hiểu,1,13/04/2020,Negative,0,0,1
máy lỗi liên_tục tự_động treo máy xập nguồn nói_chung dở_tệ thế_giới di_động sửa mới mua number tháng nói_chung quá tệ,1,22/04/2020,Negative,0,0,2
mình mua điện_thoại samsung anumbers đôi em tự tắt nguồn lí mình cập_nhật dữ_liệu điện_thoại xoá tất_cả dữ_liệu,1,28/07/2020,Negative,0,0,1
mới dùng thấy okvân tay nhận_diện khuôn_mặt tốtcảm ơn ace ở cửa_hàng number đường quang trungtp thái nguyên nhiệt_tình hỗ_trợ,5,25/05/2020,Positive,3,0,0
chụp ảnh nhất quay video chán quá rõ tiếng mua number hôm ko test kĩ về thấy hơi chán,3,5/7/2020,Negative,0,0,2
sài number tuần ok lắm ngon hơn samsum mình sàiai bảo oppo sai k ngon mình thấy okvới numbertriêu thế ok muốn ý mình mua tầm vài chục triệu ok hơn,5,27/11/2019,Positive,2,0,0
mặt lưng nhựa kém sang cảm_biến vân tay cạnh bên k tiện k lựa_chọn ở mặt,2,24/03/2020,Negative,0,0,1
máy chơi tựa game free fire liên_quân mobile mượt ổn_định thiết_kế đẹp đáng mua,5,17/07/2020,Positive,3,0,0
anumber chơi liên_quân nút di_chuyển hay mất cảm_ứg đi tự_dưng đứng hơi buồn ở lỗi,3,12/10/2019,Negative,0,0,1
máy sử_dụng đc number tháng sài ổn mọi tác vụpin trâuchụp ảnh đc trong tầm giá,5,28/06/2019,Positive,3,0,1
bề_ngoài máy ok sử_dụng thi_thoảng lag nhẹ pin dùng ok cập_nhật bluetooth_vẻ ổn nghe giật khó_chịu cách nào khắc_phục ạ,5,20/01/2020,Neutral,2,0,2
thật hơi thất_vọng về samsung tháng number năm mình mua number e jnumberpro ở tgdd bây_giờ chảy mực dùng mới đc hơn number năm tnumber năm nay mình mua number e tab snumbere k biết trụ lâu nhìn thấy e muốn mua sợ chảy mực,1,28/12/2019,Negative,0,0,2
bắt sóng yếu lắm hiện tưởng giật lag xảy liên_tục chán đa_nhiệm chậm hẳn,1,10/1/2020,Negative,0,0,2
thiết_kế máy đẹp pin trâu hơn camera kép chụp xóa_phông đẹp hiệu nặng máy mạnh hơn,5,26/08/2018,Positive,4,0,0
máy ko xạc nhanh xạc number tiếng mới đầy pin àcấu hình dc đấynhưng xnhanh tốt,3,28/09/2019,Neutral,1,0,1
nhìn thực_tế quá đẹp nhìn nam_tính điện_thoại lẫn_lộn thiết_kế na_ná những điện_thoại hiện_tại bàn_phím bấm sướnglàm quen nhanhchụp hình đẹp chụp ngày hay đêm việc gì phải lomàn hình hiển_thị xuất_sắc number in nhìn nhỏ chút nào chế_độ chụp toàn_cảnh cực chất_lượng một ảnh toàn_cảnh có_thể được ghi đến number mb zoom về rất rõ_ràng chi_tiết hài_lòng tuyệt_đối_với giá_trị thực của nó với giá hiện_tại chỉ bằng number thời_điểm mắtnumber cái giá quá tốt sản_phẩm này thời_điểm này,5,21/08/2019,Positive,6,0,0
tích_hợp cảm_biến trong màn_hình dù hàng tầm trung chạm fai nhận liền mới đáng anumbers mọi tính_năng khác tốt,5,10/10/2019,Positive,1,0,0
