comment,n_star,date_time,label,positive_count,neutral_count,negative_count
vài ngày gần mình úp load phiên_bản mới tình_trạng báo sạc pin đến number đầy báo nhiệt_độ cao nửa ko biết phần_mềm hay sao hy_vọng tgdd thông_báo bên vinmart biết hổ trợ người dùng thấy mạng anh_em hiện_tượng,3,25/04/2020,Negative,0,0,3
mình mua máy tận number ở tgdđ máy xài bao tốt pin bao trâu sạc nhanh làm pin lâu hết thể xài tận number ngày nchung xài ok giá_cả phù_hợp,5,19/04/2020,Positive,2,1,0
máy ngon trong tầm giá,5,7/5/2020,Positive,1,1,0
mới mua con cảm_thấy hài_lòng về nhân_viên bán hàng thất_vọng về mua con,3,15/10/2019,Negative,0,0,2
mình mới mua sáng nay thấy sản_phẩm dùng mượt đâu mọi người nói đâu,5,29/02/2020,Positive,1,0,0
mới dùng number ngày nghe nhạc điện_thoại_tắt đến hôm_nay number lần rõ nguyên khởi_động máy dùng bình_thường biết máy,3,9/4/2020,Negative,0,0,1
tuyệt vờiđien thoại xài mấy tháng ổn_định game ok mượt chụp hình đẹp pin ổn dùng đc khá lâu nói_chung duyệt hài lòngnhân_viên tư_vấn nhiệt_tình,5,28/04/2020,Positive,5,0,0
sao cột sóng number vạch tốc_độ cao mạng còn lác hàng mới mua hôm xong,2,26/07/2020,Negative,0,0,1
sao máy tôi mới đổi_mới giờ ấn vài phát nút nguồn ms sáng màn_hình chạm vân tay number chạm rung sáng màn_hình còn mọi thứ ô_kê trong tầm giá bạn kỹ_thuật mình hỏi,4,6/8/2020,Negative,1,1,2
mới mua ngày number đến nay máy tốt sài mắc lỗi máy báo number sạc đầy nhận camera kèm mày nóng nhanh đổi lần thứ number,1,7/7/2020,Neutral,2,0,2
trải nghiệm anumbers thật bất_ngờtrong tầm giá pin ổn game mượtcòn độ bền sài hết number bảo_hành đánh giácòn lag đơ máy chạy tác vụmáy nào củng vậykhông riêng anumbersnv nhiệt_tình vui vẻtạm thời number sao number sao dành độ bền sản phẩmsau đánh_giá,4,17/02/2020,Positive,2,2,0
mik ms mua đc number ngày cảm_nhận máy tốt siêu mượt chơi game okko giật lag vs màn_hình cực to bự xem phim chơi game ok pin trâu cấu_hình tốt màn_hình đẹp đáng mua trong tầm giá sạc nhanh numberw sạc khoảng một tiếng mấy đồng_hồ đầy,5,6/4/2020,Positive,4,1,0
sản_phẩm uy_tín giá tốt tôi hài_lòng về sản_phẩm chơi game lướt wed mượt thiết_kế sang,5,19/08/2018,Positive,4,0,0
nhận_xét gần number tháng máy đa_nhiệm kém dùng app chuyển sang app khác vài giây thường_xuyên reset app kì_cạch gõ tin nhắn chuyển sang app khác vài giây đảo app nó reset app thế kì_cạch gõ đầu khá khó_chịu gần máy giật lag mặc_dù chạy number app nhẹ hay tình_trạng tự tắt app sử_dụng nhắn_tin kì_cạch kịp send tự_dưng nó tắt_ngóm app bật mất_công gõ mở khóa vân tay kém còn ảnh chụp tấm nào đánh_giá nói_chung mua máy ngoài ưng ngoại_hình trải nghiệm khá tệ,1,4/3/2020,Negative,1,1,3
máy sài ok camera màng hình hơi xấu còn nhiêu ok hết number sao trừ number sao camera xấu nhé,4,6/8/2020,Neutral,1,0,1
hóng sản_phẩm mới nhà oppo cấu_hình tốt pin trâu_bò sạc nhanh quá nhất_định tậu,5,27/05/2020,Positive,4,0,0
mình mới mua con anumber hom máy chạy ngon nóng pin châu quay_phim chế_độ numberk minh sử_dụng thấy ok lun,5,29/04/2019,Positive,3,1,0
máy mua đc number ngày thấy cảm_ứng thỉnh_thoảng dơ con tất_cả mọi thứ tạm ổn,3,16/03/2020,Negative,0,1,1
tôi mua hôm number máy dùng ngon chơi liên_quân nhanh chơi pubg mượt loa to loa kẹo kéo wifi bắt_khỏe nói_chung number sao,5,2/8/2020,Positive,3,0,0
tgdd mình hỏi mình mới lấy oppoanumber dùng tốt gần máy hay tự_động tải trang quảng_cáo game thế bạn tư_vấn giúp cách xoá trang quảng_cáo giúp,4,12/7/2020,Neutral,1,0,1
choi game lang quảng cảo lấy về dùng dc tuần bán bực tư_vấn nhiệt_tình hỏi chơi game dc k nhặn vien bảo chơi mượt ram numberg về chơi k quảng_cáo,1,24/04/2020,Negative,0,1,2
mới mua number ngày trải nghiệm quá lắc nóng máy khủng khiếppin tụt khá nhanh còn nhân_viên tư_vấn hk nhiệt_tình thái_độ khá khó_chịu,2,11/6/2020,Negative,0,0,3
ko biết máy nó bảo ảo ko mình mua ở tgdđ hàng vna đến giờ number tháng pin number ngày sạc number lần ngày number lần chủ_yếu sạc đêm,5,17/11/2019,Neutral,0,1,0
mình mới mua sáng nay dùng máy thấy ưng mọi thứ quá tuyệt giá number cảm_thấy ưng_ý vivo ynumber,5,12/11/2019,Positive,1,1,0
màu đen nam_tính chức_năng mượt lướt web xem phim chụp ảnh oknói chung sản_phẩm ưng_ý táo,5,21/08/2018,Positive,3,0,0
mái tốt chơi game mượt tần_số numberhz ngon number nâng_cấp mặt lưng bằng kính vs viền bằng kiêm loại sang_trọng hơn chơi game lâu mái hoi nóng hiệu_năng tốt camera tốt pin khá trâu hộ trợ sạc nhanh ok tai_nghe đi kèm tiết mong bên realme làm sản_phẩm về sao tai_nghe đi kèm nhá,5,7/7/2020,Neutral,2,1,2
con mua về pin trâu coi phim sắc net chiến game pubg nó ở mức ổn nv tư_vấn nhiệt_tình ủng_hộ tgdd dài_dài,5,28/07/2020,Positive,4,0,0
hàng siêu rẻ giá hủy diệt chất_lượng siêu_đẳng hoan_hô việt nam cầu_chúc vingroup phát_triển,5,23/12/2019,Positive,3,0,0
mọi thứ ok mức giá bn nào thích camera đẹp suy_nghĩ sản_phẩm tầm giá con nổi_bật hơn,5,2/1/2020,Negative,1,1,1
bỏ number triệu mua điện_thoại max nhựakhông cải_tiến về hiệu năngạ anh sam sung,1,27/02/2020,Negative,0,1,2
máy chơi game nóng thua chip number trẽn realme numberpro các tác vụ khác binh thường pin trâu,2,3/11/2019,Negative,1,1,1
ynumber đáng_giá gần numbertr thôi còn numbertr nó ko đáng_giá mua thứ nhất màn_hình ips thứ number camera quá tệ sánh ynumber nó cùi bắp đến nhường nào,1,1/6/2020,Negative,0,0,3
chức_năng chia đôi màn hìnhgiờ tự_nhiên mất bắt wifivới numberg yếu chậm bàn_phím nhỏib sai hoài luôn mua nha mọi người,1,16/08/2020,Negative,0,0,2
mình mua xài đc number tháng trong number tháng mình đổi tận number máy lỗi camera máy dùng,2,29/03/2020,Negative,0,0,1
thấy túi_tiền anumbers chờ trải nghiệm máy mới đánh_giá chính_xác hiện_nay máy về mới biết thông_tin lời giới_thiệu,4,25/05/2020,Positive,1,0,0
màn_hình chính chữ to loa nghe rõ chức_năng fm nghe number đài fm number rõ ít rè còn mấy đài khác rè quá pin trâu trong tầm giá thích_hợp người cao_tuổi sử_dụng,4,13/06/2019,Positive,1,1,0
mua máy gần number tháng ngoại_hình tốt camera cực lồi tốt chân_dung xoá phông đẹp loa thoại trong trẻo loa ngoài nghe mức to nhất rè loa nằm bên mic thu âm tốt công_nghệ miui number trải nghiệm tuyệt_vời vuốt lướt mượt tính_năng khác thông_minh đặc_biệt chơi game liên_quân mượt đáng chú_ý tùy_thuộc tốc_độ mạng mượt hay lag pin trâu nhân_viên giao hàng trễ hơn tin nhắn sao thân_thiện tốt,5,19/07/2019,Positive,5,1,0
đổi nokia number lỗi phần_cứng lấy con xài number ngày cảm_nhận pin tụt quá nhanh chơi game hay lagg chức_năng camera cảm_biến samsung chụp thua xa oppo fnumber cảm_biến sony vợ mình dùng máy hơi nặng_tay ai chơi game chup hình tốt xài samsung anumber tầm giá ok,2,28/10/2019,Negative,0,0,4
đặt_hàng hơi lâu nhận máy mình khá hài_lòng chụp ảnh đẹp hơn mấy con samsung chơi game khá ko nóng máy quá pin ổn giá_cả chăng,5,11/5/2019,Positive,4,0,1
pin trâu sóng khoẻ loa ngoài tođáng đồng tiềnk phàn nànmất đỡ xótnói chúng ok hơn nokia,5,6/11/2019,Positive,4,0,0
máy mua number tháng xài êm cảm_ứng nhạy pin lâu hết hài_lòng mức giá,5,23/06/2020,Positive,4,0,0
bác nào e k mua máy dc gần number tháng cam tiếng kêu lọc_xọc lần number bảo_hành trả hàng trả bảo_hành lần number lỗi đấy thay màn đến bây h máy tình_trạng ban_đầu lọc_xọc quá thất_vọng,1,11/7/2020,Negative,0,0,2
máy cực_kì ngon luôn màn_hình amoled hiển_thị rõ vô sắc nét hơi hao pin chip pnumber chơi liên_quân bật maxsetting cực mượt mãi numberfps còn call of duty bật max đồ_hoạ numberfps còn pubg mình dùng gpx tool bật mượt numberfps ngon pin number trận liên_quân numberp tốn number pin còn call of duty number phút number còn pubg chơi mập sanhok number phút tốn number camera đẹp khỏi bàn_máy đa nhiện cực mượt đáng mua,5,1/8/2020,Positive,4,0,1
mới mua numberngay máy ok ngon khỏi chơi game đồhọa cao lượt mạnh đáng_giá numbertr quá tuyệt,5,25/04/2020,Positive,3,0,0
mình mua con đầu_tiên về dùng number tuần lỗi cảm_biến tiệm cận gọi màn_hình đen xì hiển_thị mang cửa_hàng kiểm_tra cậu nhân_viên trao_đổi lỗi đổi number con mới dùng thêm number tuần tiếp_tục lỗi con đầu_tiên cậu nhân_viên chỗ mình mua nhiệt_tình tư_vấn oke cuối lỗi gọi màn_hình đen xì ko hiển_thị mình quyết_định trả lấy number số tiền cảm_ơn bạn nhân_viên cửa_hàng,1,14/03/2020,Neutral,1,0,1
chất_lượng ok ạ sử_dụng ngon pin trâu,5,15/04/2020,Positive,2,0,0
mua máy đầu note number lite khoảng hơn tuần sử_dụng vân tay quá tệ máy quá chậm mang đổi máy mới number về text thử vân tay dc k text ngoài cửa_hàng tạm ổn chụp ảnh mở flash mở đèn phòng mờ tắt_đèn tối thui lun chờ phản_hồi cskh tgdđ chính_sách đổi trả dòng khác thân,1,27/03/2020,Negative,0,1,3
lác giật number tháng sử_dụng pin sụt nhanh nói_chung tầm giá ko phù_hợp thấy hối_hận mua con anumbers,2,13/12/2019,Negative,0,1,3
mọi thứ chấp_nhận trừ wifi thời_buổi internet mạng ntn hơn cục gạch number chút number vị_trí cách cục wifi numberm vật cản bắt dc number vạch băng_thông,3,21/02/2020,Neutral,1,0,1
điện_thoại mượn nhân_viên phục_vụ tận_tình mua máy nửa tháng cảm_thấy ok,5,5/8/2020,Positive,3,0,0
dòng a năm number sam sung làm quá chán thích con anumber star thôi dòng a quảng_cáo cố ram numbergb chơi game giật đùng_đùng thua con snumber edge thấy nản đợi năm number xem sao hết dám mua dòng a,3,1/1/2020,Negative,0,0,0
huhu sạc lần đầu nóng máy quáhi vọng sạc lần tiếp k nóng pin oke,4,29/12/2019,Neutral,0,1,0
mới mua dc number ngày thấy đt chụp ảnh tuyệt_vời chống nhìn chộm xiêu thông_minh pin trâu number fb mess thông numberp mới xuống numbertrải nghiệm mượt cử chạm dùng trưa quen dc knv tgdđ nhiệt_tình thân_thiện oknói chung quá tuyệt_vời k chê dc điểm,5,16/08/2020,Positive,6,0,0
sản_phẩm tốt trong tầm giá tuy_nhiên camera khá tệ màn_hình nhạt_nhoà pin tạm mua dòng chủ_yếu ứng_dụng độc_quyền samsung chính thật thua vsmart xiaomi,4,16/08/2020,Negative,1,2,3
sử_dụng number tuần mình thấy máy ok nóng trong quảng_cáo trừ chơi game nặng mở full setting máy nóng đáng_kể chấp_nhận máy khá mượt hiện number tuần mình thấy lỗi xảy máy nhân_viên nhiệt_tình,5,9/12/2019,Positive,3,0,0
mới dùng number tháng thấy vấn_đề sóng kém hay chập chơnf,3,17/08/2020,Negative,0,1,1
android number tốt độ bền cao_giá tối mạng nhanh hôm máy dính nước sống hàng chất_lượng cao ghê luôn quá tuyệt_vời mua chống trộm cao luôn mạt khẩu sai khoá máy mot,4,19/01/2019,Positive,3,0,0
mình mua máy hơn number tháng mình nhận_xét một_số ưu_điểm number camera chụp ổn đẹp nhất chụp macro tùy cảm_quan người đánh_giá number pin khá trâu lướt web nhắn_tin kia thể sài khoảng hơn numberh number cảm_biến vân tay khá nhạy vân tay quang_học chính_xác vị_trí nhận nhanh number màn_hình lớn đẹp thuận_lợi xem phimnhược điểm thấy dễ trầy bẩn bụi cảm_thấy máy hơi nóng lẻ vỏ bằng nhựa chấm number,5,5/3/2020,Positive,4,0,1
tốt ngon trong tâm giá numbertr ma muốn im á vivo ynumber lựa_chọn đúng_đắn nhất đánh_giá cua minh numberngay sử_dụng,5,14/11/2019,Positive,1,1,0
chụp hình đẹp màu_sắc hình_ảnh tươi_sáng sạc pin nhanh màu trắng đẹp đốn tim luôn mh mua gần number tuần cảm_thấy khá hài_lòng điện_thoại dùng khá mượt tầm giá mua máy hợp_lý tin_dùng hàng tgdd,5,20/06/2020,Positive,7,0,0
thiết_kế đẹp cáu hình mạnh màn_hình đẹp chế_độ portract mode bá đạo,5,14/12/2017,Positive,4,0,0
mình mới mua hôm number về dùng nói_chung màn_hình ko nét camara number sao_chụp bằng number thôi thất_vọng bằng realme numberpro giá rẻ hơn,1,17/10/2019,Negative,0,0,3
pin tụt thời_gian sử_dụng màn_hình cảm_ứng nhạy dành bạn chơi game nhé máy dùng nghe gọi chụp ảnh quay_phim facebook thôi thấy oppo fnumber pro số number,1,1/4/2020,Negative,0,0,3
máy ổn thôi khuyên nê mua anumber ngon hơn camera thiếu sáng một_chút gặp hiện_tượng nhòe bệt mất chi_tiết dc otg thôi pin ổn,4,15/12/2019,Positive,2,1,1
màu trắng ngọc_thạch đẹp sạc hơi lâuthì ta chơi sạc đêm k clo sấtttt sp đáng túi_tiền ace,4,1/12/2019,Positive,2,0,1
máy tốtpin trâu number lỗi biết máy mình hay tất_cả joy number lỗi rítkhựng màn_hình chơi gamecảm biến đa chạm giật lag mong lỗi phần_mềm cập_nhật hết phần_cứng,5,21/02/2020,Neutral,2,0,2
em mới mua sản_phẩm oppo anumber number chiều nay number ở điện_máy xanhmáy dùng tốt pin numbermah pin trâuchụp ảnh sắc nét nhân_viên bán hàng nhiệt_tình chu_đáo nhân_viên nữ điện_máy xanh xinh_đẹp đáng yêu,5,8/11/2019,Positive,4,0,0
chạm number điểm màn_hình giật vãi chưởngv còn mọi thứ tốt cân_nhắc mua nhé mọi người number giá_thành rẻ number cấu_hình máy k mạnh gaming number máy pin trâu màn_hình to camera ổn number sóng_sánh k khoẻ lắm bla,5,20/02/2020,Positive,5,0,2
tốt cảm_ứng vân tay nhạy lắm pin bền chơi game mượt tiếc màn_hình thỏ thích lắm,5,21/07/2019,Positive,3,0,2
pin khá ổn xài mượt mình mới mua ko đánh_giá đc camera tạm chấp_nhận mức giá nói_chung mua xài sương ok,4,18/05/2020,Neutral,2,3,0
nói_chung mua iphone xs khá ngon mình thích máy nhỏ gọn dễ cầm di_chuyển mua xs thay xs max hiệu_năng tốt pin đủ dùng numberh sáng đến hơn numberh chiều một_tí camera khá ngon còn thiết_kế khỏi chê,5,3/5/2019,Positive,4,1,0
pin xuống hơi nhanh numberh ổn còn chơi game liên_quân đôi lỗi màumàu chuyển thành nhạt màu xanh lá cây number tuần sài ko thích về number còn tất_cả ổn,5,5/6/2020,Negative,1,0,2
mua thế_giới di_động number tuần nhân_viên phục_vụ nhiệt_tình chu_đáo chất_lượng máy quá ổn trong tầm giá thiết_kế ok pin quá ok mượt ổn_định nhất game ấm ở mức bình_thường thôi nói túm ok,5,13/11/2019,Positive,5,1,0
đt ám vàng pin tuột nhanh bắt sóng yếu nhấn ko ăn giờ mình muốn đổi máy khác,1,24/09/2019,Negative,0,0,4
tôi mua hàng máy đẹp cấu_hình pin trâu tôi thích cách phục_vụ ở tuy khách đông bận_rộn quản_lý ở vui_vẻ nhiệt_tình hướng_dẫn chi_tiết tôi hài_lòng về cách phục_vụ ở,5,27/03/2019,Positive,3,1,0
dán cường_lực xong vân tay làm cảnh number sao,5,6/8/2020,Negative,0,0,1
pin tụt nhanh quá sử_dụng camera chụp ko rõ nét hơi mờ rom ảnh gần,3,22/09/2019,Negative,0,0,2
number tuần sử_dụng đánh_giá lần number ưu_điểm pin trâu lướt web fb zalo gọi nt thỉnh_thoảng chơi game nhẹ máy trụ đc number ngày mượt cảm_ứng nhạy camera chụp hình đẹp tạm_thời phát_hiện lỗi_lầm nào nhược_điểm sạc lâu pin hơn numberma sạc numbera dùng sạc numbera sạc nhanh hơn mới phụ_kiện tạm_thời tuy_nhiên thể dùng tấm dán cường_lực vivo ynumber hình_dáng thiết_kế number vòng ynumber ynumberc tương_đương,5,9/3/2019,Positive,2,1,0
