comment,n_star,date_time,label
1 màn_hình to 2 pin trâu 3 chơi game mượn 4 xem phim bao 5 sạc nhanh,5,3/2/2020,Positive
sao mặt lưng đt trong hình đt khác ở ghi vivo camera musốc còn tôi vivo designed by vivo cảm chụp khôg ưng lắm,1,9/12/2019,Negative
mấy dùng mấy hôm máy đơ wifi yếu hối_hận mua máy vin quá bin bền chả làm,1,21/04/2020,Negative
mới dùng thấy ok game mượt máy kg nóng cam đủ dùng pin hơi nhanh tụt thêm thời_gian đánh_giá,4,14/05/2020,Neutral
thiết_kế camera giống kiểu iphone đẹp nhà mong gọn_nhẹ bạn a51 8gb rậm chơi game thoải_mái đông à khác rậm_vẻ thấp a51 câu hình thay_đổi nể,5,12/5/2020,Positive
camera tốt đánh liên_quan ok máy mượt khá tay pin trâu sạc nhanh trải nghiệm thêm chia_sẻ,5,23/02/2020,Positive
máy dùng ok hoàn_thiện về phần miềm còn nhìu dấu_hiệu khựng nhẹ chơi game or chuyển ứng_dụng đặc_biệt thời_gian kích hoạc bảo_hành máy k đúng mình mua ngày 2552020 máy kích_hoạt bảo_hành 1352020 k hiểu nổi luôn,3,5/6/2020,Negative
thất_vọng về samsung quá mới_đầu muốn mua oppo tgdd thấy con samsung a70 thích mua về sài gần 5 tháng thì bị lỗi mình là tín_ngưỡng của samsung mà mua con samsung a70 này quá thất_vọng giờ có ý_định bán con này sài_oppo,1,5/2/2020,Negative
sản_phẩm đc mấy hôm đầu ngon thôi ae ạ 1 vài tuần chơi game kém bắt wifi tạm tạm đc chụp ảnh đẹp xem phim nét thôi mình 4 sao nhé nhân_viên phục_vụ tốt lắm tạm ổn giá,4,14/06/2020,Positive
sao máy nào nóng nhỉ mk treo zallo messager xem youtube 41 độ ui,3,26/07/2020,Negative
pin trâu sạc lâu 20 sạc mất 3h30 mới đầykhi tôi dùng ứng_dụng duolingo một lỗi đơ cảm_ứng nhận tay_trái nhận tay còn tay kia thể_nào chạm máy dùng khá đơ,2,12/8/2020,Negative
máy kém chất_lượng về pin xuống tác nước đìa chơi game cực_kì lag ứng_dụng cập_nhật liên_tục cầm 7 chai màk mua con thiệt tiếc muốn đổi trả k xong mong thế_giới di_động nhà sản_xuất xem tình_trạng,1,15/04/2020,Negative
duy eakar tôi cảm_thấy điện_thoại tương_lai một điểm chê,5,24/08/2019,Positive
sản_phẩm phẩm tốt_đẹp game mượt sạc nhanh pin khá trâu g90t chơi khá mượt trong tầm giá cam ổn xóa_phông đẹp,5,27/07/2020,Positive
máy mới mua 1 tuầnsao sạc pin 1h đến 4h30 pin mới 85 nóng máy acho e hỏi máy k ạ,3,27/11/2019,Negative
máy mình sử_dụng 4 tháng nhu_cầu sử_dụng ngày tới nay còn mượt,5,8/2/2020,Positive
xem video mờ kinh_khủng chất_lượng video thua cả realme c3 trong realme c3 giá 2990000,1,22/05/2020,Negative
sản_phẩm hất lượng tốttrải nghiệm hơn về giá cảm_ơn nhà sản_xuất ủng_hộ nội_địa_hoá,5,8/8/2020,Positive
máy tệ tầm 5 triệu chạy midiatek p23 k đáng tiền giật lag thứ,1,23/05/2020,Negative
dùng k sướng lắmtải labankey nhắn_tin chữ loát k kịpchánmay hơi hao pin,3,19/06/2019,Negative
mới mua pin kém quá dù mới đập_hộp tét còn mọi thứ quá tốt chê đâu,1,31/01/2019,Neutral
tôi mua hôm mùng 83 máy mượt chơi game cả tiếng k nóng camera chụp đẹp pin trâu nc phù_hợp vs giá tiền,5,16/03/2020,Positive
mới mua khoảng ½ tháng chơi game tốt tội sạc pin hơi lâu nhân_viên tgdđ lagi nhiệt_tình tư_vấn tâm,5,27/12/2018,Positive
máy xài oke chơi game lag quá đứng hình hoài chắc mất kia,3,15/08/2020,Neutral
đánh_giá 5 sao tuyệt_vời một_số lỗi mong khắc_phục vân tây nhạy pin hơi nhanh tụt 1 tí đảm_bảo trong 1 ngày ss pay thế thôi mong bản cập_nhật sớm nhất cải_thiện còn mọi thứ xứng_đáng một trong em đáng mua,5,2/5/2019,Negative
sản_phẩm tuyệt_vời trong tầm giámình mới mua 2 hôm ngày đầu về mới mở máy pin tụt hơi nhanh đêm sạc xong pin dùng lâu hết 1 ngày chơi game xem phim thể hết chiến pubg ok giật lag sạc nhanh cam ok mọi thứ tuyệt_vời 5,5,11/5/2020,Positive
5 tháng sử_dụng thấy máy dùng ok pin ok sạc nhanh chơi game liên_quân hơi lag combat fps ở mức 30 combat tụt thẳng xuống 18fps lag tụt quần máy ko dùng chơi game đc nhu_cầu dùng hằng ngày ok,4,27/09/2019,Negative
dùng thử mấy ngày cảm_giác về độ bền pin ok còn chụp hình quá tệ mức giá tầm 7tr490 loa tặng kèm hay,3,14/04/2019,Positive
tầm tiền mua hàng redmi note 7 tôi sài cảm_thấy sp tốt,2,20/03/2020,Positive
quen dùng anroi quen pin ngoài miễn bàn nhân_viên tư_vấn nhiệt_tình,5,10/2/2020,Positive
sài_ok vân tay nhận_diện khuôn_mặt khá nhanh trung_bình khoảng 6 mất 1 pin camera chụp hk đc đẹp rực_rỡ lắm cảm_thấy hk đẹp bằng camera oppo,3,29/12/2019,Neutral
máy mới mua lỗi dùng hơn 1 ngày tự sập nguồn liên_tục hơn 1 tuần kể mua máy gọi điện nhân_viên nói lỗi người dùng hiểu,1,13/04/2020,Negative
máy lỗi liên_tục tự_động treo máy xập nguồn nói_chung dở_tệ thế_giới di_động sửa mới mua 3 tháng nói_chung quá tệ,1,22/04/2020,Negative
mình mua điện_thoại samsung a20s đôi em tự tắt nguồn lí mình cập_nhật dữ_liệu điện_thoại xoá tất_cả dữ_liệu,1,28/07/2020,Negative
mới dùng thấy okvân tay nhận_diện khuôn_mặt tốtcảm ơn ace ở cửa_hàng 271 đường quang trungtp thái nguyên nhiệt_tình hỗ_trợ,5,25/05/2020,Positive
chụp ảnh nhất quay video chán quá rõ tiếng mua 1 hôm ko test kĩ về thấy hơi chán,3,5/7/2020,Negative
sài 1 tuần ok lắm ngon hơn samsum mình sàiai bảo oppo sai k ngon mình thấy okvới 9triêu thế ok muốn ý mình mua tầm vài chục triệu ok hơn,5,27/11/2019,Positive
mặt lưng nhựa kém sang cảm_biến vân tay cạnh bên k tiện k lựa_chọn ở mặt,2,24/03/2020,Negative
máy chơi tựa game free fire liên_quân mobile mượt ổn_định thiết_kế đẹp đáng mua,5,17/07/2020,Positive
a70 chơi liên_quân nút di_chuyển hay mất cảm_ứg đi tự_dưng đứng hơi buồn ở lỗi,3,12/10/2019,Negative
máy sử_dụng đc 1 tháng sài ổn mọi tác vụpin trâuchụp ảnh đc trong tầm giá,5,28/06/2019,Positive
bề_ngoài máy ok sử_dụng thi_thoảng lag nhẹ pin dùng ok cập_nhật bluetooth_vẻ ổn nghe giật giật khó_chịu cách nào khắc_phục ạ,5,20/01/2020,Neutral
thật hơi thất_vọng về samsung tháng 6 năm mình mua 1 e j7pro ở tgdd bây_giờ chảy mực dùng mới đc hơn 1 năm t6 năm nay mình mua 1 e tab s5e k biết trụ lâu nhìn thấy e muốn mua sợ chảy mực,1,28/12/2019,Negative
bắt sóng yếu lắm hiện tưởng giật lag xảy liên_tục chán đa_nhiệm chậm hẳn,1,10/1/2020,Negative
thiết_kế máy đẹp pin trâu hơn camera kép chụp xóa_phông đẹp hiệu nặng máy mạnh hơn,5,26/08/2018,Positive
máy ko xạc nhanh xạc 5 tiếng mới đầy pin àcấu hình dc đấynhưng xnhanh tốt,3,28/09/2019,Neutral
nhìn thực_tế quá đẹp nhìn nam_tính điện_thoại lẫn_lộn thiết_kế na_ná những điện_thoại hiện_tại bàn_phím bấm sướnglàm quen nhanhchụp hình đẹp chụp ngày hay đêm việc gì phải lomàn hình hiển_thị xuất_sắc 45 in nhìn nhỏ chút nào chế_độ chụp toàn_cảnh cực chất_lượng một ảnh toàn_cảnh có_thể được ghi đến 32 mb zoom về rất rõ_ràng chi_tiết hài_lòng tuyệt_đối_với giá_trị thực của nó với giá hiện_tại chỉ bằng 12 thời_điểm mắt1 cái giá quá tốt sản_phẩm này thời_điểm này,5,21/08/2019,Positive
tích_hợp cảm_biến trong màn_hình dù hàng tầm trung chạm fai nhận liền mới đáng a50s mọi tính_năng khác tốt,5,10/10/2019,Positive
điện_thoại đẹp pin trâu máy mượt,5,16/03/2019,Positive
sản phảm đẹp trừ cụm camera trùng dòng trung_cấp máy mượt cấu_hình tốt pin trâu_bò tai phone bus nghe phe nhân_viên tgdd an minh kiên giang nhiệt_tình chu_đáo mãi ủng_hộ sam,5,13/03/2020,Positive
thật nói sản iphone se 2020 đáng mua đối người quá nhu_cầu chơi game xem phim dùng làm check email nghe gọi thỉnh_thoảng lướt facebook bật chế_độ tiết_kiệm pin dùng đủ 1 ngày,5,19/06/2020,Positive
con_gái nhu_cầu zalo fb thấy máy tệ chụp ảnh hơi kì kì nhìn ko thật máy dùng 5 phút nóng hơi lag ko nhạy thua con j7 prime mình dùng 2 năm còn tốt hơn con,1,3/5/2020,Negative
quá tốt trong tầm giá mình mua dùng hơn 2 tháng mình nghĩ ae trải nghiệm,5,18/04/2020,Positive
a20s 2 sim dùng đc sim 1 thôi tôi thử 45 lần sim 2 ko sd đc tgdd thể gỉ thích ko,2,5/11/2019,Negative
máy cân_bằng tiếc chụp đêm k đc đẹp cáp sạc đc nâng_cấp usb type c bù sạc nhanh tạm chấp_nhận đc,5,19/03/2020,Negative
con pin max trâu luôn chơi game phê đẹp mượt giật lag sạc mau đầy twrp e né root phát y_bài,5,9/2/2020,Positive
sở_hữu android one chip a22 mạnh tuyệt_vời màn_hình hd android one thành full hd luôn,5,6/1/2020,Positive
pin sài ổn lâu bộ_nhớ tuyệt game tốt chơi game liên_tục camera chụp ảnh đẹp lắm,5,10/8/2020,Positive
máy ngon_lành pin trâu_bò vật vả camera đẹp chung ốp dòng c3 5i tiện_lợi sạc nhanh đầy nói_chung hợp_lí,5,4/8/2020,Positive
1 hy_vọng sớm bản cập nhât về wifi wifi yếu 2 hệ hành vos cải_thiện tối_ưu thuật_toán nhận_diện khuôn_mặt vân tay camera tốt hơn,3,19/02/2020,Negative
chơi game lag camera mờ ram 2 gb chơi lag quá ko kì_vọng màn_hình lớn,3,4/1/2020,Negative
m mua về nhà_máy xem kiểu máy đa sử_dụng_ý toàn lịch_sử trình_duyệt web kiểu máy cũ ý ứng_dụng shoppelazada cài sẵn cảm_giác ko tự tay bóc hộp xài chung nó ko thích lắm ke chụp kiểu ảnh luôn reset lai ok,4,15/07/2020,Neutral
mua về ok lắm mới sài đủ 1 tháng pin tự_dưng 100 sài mất 40 5p 1 pin đi hiểu chẳng_lẽ hỏng pin,4,19/09/2019,Neutral
máy mình k thể share ảnh vs video mess share facebook kiểu đc hết máy hay app nhỉ tất_cả máy khác share ảnh vs video mess đc,4,22/03/2020,Negative
máy mình sài 1 năm mượt_khỏe bền_bỉ ngày đầu mua về loa nghe nhạc hay chụp hình selfie đẹp quá ảo máy kiểu_dáng màu đẹp sang_trọng thỉnh_thoảng báo sạc chậm mình thay cục sạc khác ok ko 10 sao luôn,5,23/02/2020,Positive
thất_vọng về đt a30s quá mới mua về đc 1 tuần tn mess rung ko dòng tn mini chat đến 30p nó mới hiện pin sài mới ngày hết pin,1,22/01/2020,Negative
tôi thấy tuyệt_vời sài mượt chơi games k đơ máy nhân_viên bán hàng nhiệt_tình tôi hài_lòng túi_tiền hoc sinh tôi 5sao,5,11/3/2020,Positive
máy xài tốt_đẹp 4 sao vì bắt sóng quá yếu và vân tay k đc nhạy nhân_viên của tgdd thứ 2 thì k ở đâu thứ nhất,4,7/10/2019,Positive
gần 5 ngày sử_dụng sp ổn k vấn_đề trong tầm giá nhân_viên ở vĩnh tường nhiệt_tình chu_đáo hết hàng tìm khách sao thấy máy báo pin yếu nhỉ,4,19/02/2020,Positive
bên tgdd tạm dừng kinh_doanh sản_phẩm làm bên hãng xử_lý lỗi khách_hàng đi ạ bán hàng lỗi mất hết uy_tín mất,1,20/04/2020,Negative
máy đẹp chụp ảnh quay_phim màu_sắc chân_thực đẹp tuy_nhiên pin dùng ko đc lâu lắm sạc pin cực lâu hơn 3h mới đầy lần pin còn 10 mình cắm sạc xem youtube một máy sập nguồn luôn sạc pin ko kịp hao pin,4,17/08/2019,Positive
bắt 4g vs wfi kém thường_xuyên giật láng pin thấy bình_thường lm j dùng trâu nhu bạn ns dau,2,20/02/2020,Negative
thiết_kế đẹp sang_trọng cấu_hình tương_đối mạnh xài mượt pin điện_thoại lâu chụp hình chân_dung đẹp sáng,4,15/10/2018,Positive
ngoai hinh tạm pin mau xuống xem youtube mờ sắc nét thua mấy cùi mía nói_chung mua xong thấy tiếc quá ráng xài hư đổi khác nv sieu thi chua thân_thiện lắm chắc tuỳ nguoi,2,14/03/2018,Negative
vơi máy tầm trung lựa_chọn huawei xài 3i sang y9s ngon nêu co tiên vân muoin mua thêm p40 đê trải nghiêm nền_tảng mới huawei máy ngon mọi người mua,5,19/06/2020,Positive
mua 1 tuầnpin vấn đềđang kiểm_tra lạinếu đổi còn khác thật tệ,1,27/10/2019,Negative
thường_xuyên loạn cảm_ứng đến chế_độ xoay tự_động tùy hứng thích xoay k thôi cảm_thấy bỏ tiền vô a9 k đáng,1,27/10/2019,Negative
kiểu màn_hình tràn viên cong đẹp ghét camera màn_hình ẩn đi tốt,4,27/04/2020,Neutral
mua dc 3 thangđang dt zalo chơi game xem youtube văng quảng_cáo hay thông_báo nản hết_sức chỉnh tắt hết thông_báo cung k dc đem tgdd roi cung k an thuak mua,3,10/5/2020,Negative
rất mượt chơi liên_quân tầm giá khá tốt còn được tặng kèm tai_nghe buds nv tgdd nhiệt_tình chu_đáo,5,11/2/2020,Positive
điện_thoại nhìn đẹp chơi game ổn xuất_hiện vấn_đề lag đứng máy pin lẽ hơi yếu chắc màn_hình quá lớn thừa sức sử_dụng 1 ngày nhân_viên đmx xã an hiệpctbtre phục_vụ vui_vẻ nhiệt_tình,5,9/1/2020,Positive
máy xài tốt mượt màn_hình lớn giúp hiển_thị đầy_đủ thông_tin camera kép chụp hình siêu nét bộ_nhớ 128gb xài thoải_mái,5,1/7/2018,Positive
hồi hận mua con màn_hình k nhạy đánh game thấy khó_chịu lắm biết độ nhạy k bàn phim kiểu ấn hay sai lỗi chính_tả youtube ấn phím tời 10s ấn mãi mới camera sáng lắm mới xài ngày đầu_tiên liên_quân dấu_hiệu giật pubg k mượt mua máy vốn chơi game thật quá thất_vọng,1,23/07/2020,Negative
mình mua đc 2 tuần ở tgdd nói_chung bình_thường tầm giá mua sam sung ứng_dụng tốt hơn mình dùng sam sung lâu muốn đổi gió chút mong_đợi,3,17/04/2020,Neutral
máy sạc nóng mau hết pin tối sạc sáng đi làm chiều về hết giám sử_dụng 3g luôn,1,20/05/2020,Negative
thích_hợp bạn gái mỏng nhẹ chụp hình đẹp nói_chung ok pin trâu,5,6/5/2020,Positive
mới mua biết máy thế_nào nhân_viên phục_vụ nhiệt_tình 10 điểm ủng_hộ,5,4/1/2020,Positive
tôi mua máy sáng nay máy sao nhanh tuột pin nhỉ pin sử_dụng 8p hết 10 pin sao,1,21/06/2020,Negative
mua gần 1nămpin còn 92mặc dù xài nhiềuđể đêm pin rớt xài mượt,5,24/05/2020,Positive
máy tốt pin trâu chơi free fire gần một giờ mất tới 10 pin chụp hình đẹp máy thế bày quá ngon,5,31/05/2020,Positive
cam 48mp zoom chụp vỡ hình quá thế lỗi k ạ zoom 2x vỡ hình,3,8/4/2020,Negative
nhận đc máy màu trắng 128gb sáng nay sử_dụng thấy mọi thứ ok máy nhanh mượt pin ổn màn_hình ok k rỗ thank tgdd ủng_hộ,5,8/11/2019,Positive
mua sử dụngmáy mượtpin trâucamera ổnnhân viên tgdd 340342 võ văn ngân thủ đức tuyệt_vời nhất bạn quản_lý nữ tên linh trực_tiếp hỗ_trợ mình làm mình cảm_thấy cực_kỳ hài lòngcảm ơn bạn nhiềusẽ tiếp_tục ủng_hộ tgdd trong thời_gian tới,5,10/8/2020,Positive
mới mua sp hôm nói_chung sản_phẩm quá ok tốt trong tầm giá nhân_viên hướng_dẫn tận_tình,5,29/03/2020,Positive
máy mới mua về ổn_định tình_trạng mau hết pin nóng máy 1 thời_gian ok bạn mua đừng lo_lắng nha,5,14/06/2020,Positive
máy dùng nghe gọi lướt web nhẹ_nhàng thôi máy chậm cảm_ứng ko nhạy ko chơi game đâu nhé mn đừng mua muốn chơi game cảm_ứng nó nói đơ mới mua dc 1 ngày muốn đổi máy thôi,2,18/05/2020,Negative
mik thấy phần quay màn_hình video âm_thanh chất_lượng ạ mọi người thử đi biết ạ quay highlight game ko ổn ạ,2,15/02/2020,Negative
đt kéo xuống dính màn hìnhrat khó_chịu đag kéo xem bình_luận fb dính cmt phân home ko đc nhay lắm,4,29/09/2019,Negative
máy dùng ok tất_cả cách ứng_dụng chạy mượtduy quét vân tay màn_hình chậm hơn quét vân tay thường mở khóa bằng cách lâu hơn,4,8/12/2019,Positive
máy dùng ổn pin trâu game mượt loa to màn_hình lớn quá ứng_dụng tối_ưu_hóa tải bản cập_nhật mới máy đơ lag lắc mau hao pin,4,10/3/2020,Positive
máy xài tới nay ok trc xài sam sung n chậm chán luôn khuyên mn mua con dùng ngon hơn ss nhìu,5,3/12/2019,Positive
ngon tầm giá máy phù_hợp phụ_huynh dùng đòi_hỏi cấu_hình cao,5,29/02/2020,Neutral
