comment,n_star,date_time,label
cám ứng kém thật chơi game giât lag ko mượt bằng j7 thế mới hài đúng la quảng_cáo,5,17/05/2019,Negative
lần đầu_tiên xài điện_thoại hãng xiaomi thấy xài khá ok chơi game ổn pin trâu camera lồi khá bất_tiện chơi game lâu hơi nóng nhân_viên tư_vấn nhiệt_tình nói_chung khá ngon trong tầm giá,5,5/4/2020,Positive
e mới mua dt reno 2f dc 12 ngày sử_dụng tốt em sài tốn pin lắm e sạc đầy pin đêm hao 8 đến 9 em sử_dụng hao nhanh đến 1 phút hao 1 pin e sử_dụng 10 phút hao tận 8 pin tình_trạng mấy e ạ e thể đổi mấy mới dc ko,5,11/12/2019,Neutral
quá chán ram 3g chạy hết đứng máy văng liên_tục thua xa j7 2g cùi còn chạy 1 lần 2 acc chơi cả tiếng mới văng 1 lần mới mua chạy 1 acc văng miết cam xấu quét mã qr cam kéo_dài hình nhận mã qr hiện thể sử_dụng quét mã wf yếu sóng đt4g yếu,1,24/10/2019,Negative
sản_phẩm khá ngon trong tầm giá chơi game ok dù máy hơi nóng pin k trâu lắm,5,17/08/2019,Neutral
sài lâu máy lang dô youtube zingmp3 google dăng buộc khởi_động pin sài thấy mua hao lắm,2,12/10/2019,Negative
đt mới nhận về hôm cảm_nhận hơi tốn pin nghe đt khoảng hơn 40 giây nó tắt luôn màn_hình nhấn nút nguồn mới sáng máy cực bám vân tay miếng dán màn_hình kg chỗ bán giá cao nút tắt nguồn nằm trong bảng khiển tắt đt phức_tạp quá chụp hình cỡ tầm iphone 6 hơi thất_vọng chút quảng_cáo khá rầm_rộ,3,28/12/2019,Negative
dt sài tốt thiết_kế đẹpđáng trong tầm giásạc nhanh phần mền sạc vooc chuẩnđúng độc_quyền opponhân viên tgdd thị_trấn dầu tốt luôn sát_cánh khánh giới_thiệu dòng sản_phẩm khách_hàng luôn phân vânok,5,15/08/2020,Positive
máy mượt pin cao nhanh hết đc ở mức trung_bình game chiến ok max setting mượt nhé màn_hình to rõ đẹp xem phim giải_trí cực loa ngoài hơi nhỏ ko to camera đẹp tạm chấp_nhận cảm_ứng thỉnh_thoảng ko nhạy chơi game ko biết cấn tay hay lỗi,3,7/5/2019,Positive
mua 2 máy lem mực đen góc sóng dt ko pk lổi 1 máy 9 tháng 1 máy 2 tháng,1,26/04/2020,Negative
nhìn_chung máy đẹp thich chỗ nào chê dc 1 điểm camera xấu thua mấy con oppo mới mua dc 10 ngày k biết đổi máy dc k,4,25/11/2017,Neutral
máy mới mua dk 2 ngày chơi liên_quân giật lang màn_hình tự_nhiên tối tắt mở nó mới về bình_thường nào giờ tin tưởn sài ss giờ làm thất_vọng giá 8tr ổn,1,17/01/2020,Negative
sài 1 tháng tất_cả mọi thứ ok tội bắt wifi quá kém biết bản cập nhập khắc_phục,3,2/10/2019,Neutral
mua thất_vọng máy châm kinh_khủng loa rè giá tầm mua xiaomi rdmi 8 ngon hơn thất_vọng sam sung,3,8/4/2020,Negative
mới mua hôm máy xài ổn trong tầm giá chơi game tụt pin khá nhanh nhân_viên thân_thiện nhiệt_tình,5,1/9/2019,Positive
máy còn nóng choi game lq ko ad e_sợ mua về chơi tí đả nóng vứt mong mn bảo,3,4/5/2020,Negative
máy mới sử_dụng biết thế_nào camera chụp đẹp nhân_viên siêu_thị nhiệt_tình vui_vẻ,5,27/12/2019,Positive
googole chome dẫn đường link quảng_cáo hoài bực_mình cách nào chặn tgdđ đg nghe nhạc hay xem phim hay làm mak đt bật mạng xuất_hiện bực_mình ớn đt androi cài_đặt kiểu sao ko hết lm ntn hết mong mọi người dùm,2,24/02/2020,Negative
pin trâu sạc nhanhchơi game mượt nóng cấu_hình bình thườngcon cấu_hình cao hơi nóng xíu thôicam tạm ổnnói chung tốt trong mọi mặt,5,19/11/2019,Positive
màn_hình đẹp pin xài lâu camera dùng thích nữ cầm_hơi nặng_tay,5,23/04/2020,Positive
song quá yếu h ma o chạy noi quá tệ gọi nghe còn khó sai_lầm mua xin coi o ai dám mua đâu,1,17/05/2020,Neutral
mic kém cảm_ứng kém định_vị chính_xác toàn nhảy đi đâu còn mọi thứ ok tầm thấp k đòi_hỏi hàng chất_lượng cao đc,1,19/12/2019,Negative
em mới game chỉnh phần turbo góc kêu èè mãi em khởi_động nó hết,4,8/7/2020,Neutral
máy dễ tróc sơn quá nào bảo_hành đc komáy tốtsiêu mượtcamera đẹpsạc siêu nhanh,5,23/05/2020,Positive
sản_phẩm tốt cảm_giác chơi game ko quá nóng mình nghĩ liên_quân bật max hơi giật nhẹ còn pubg mình mới chơi đc 1 trận nói đc tối nay hành con chip g90t,5,26/10/2019,Neutral
pin trâu cực xài 4g liên_tục 100 6h sáng đến 8h30 còn 24 máy mạnh chiến game tốt cam tạm ổn,5,14/05/2020,Positive
sản_phẩm tốt camera đẹp pin trâu màn_hình đẹp nhân_viên bán hàng nhiệt_tình dễ_thương,5,9/11/2019,Positive
chụp hình đẹploa nghe hayhiệu năng tốt máy mượt hơi thất_vọng về khoảng pin đêm tụt đến 45 mình 4 sao,4,20/03/2019,Positive
quá tệ ứng_dụng quá ko thiết lần mở chỉnh ánh_sáng màn_hình vàng nhòevân tay nhận_diện chậm đặc_biệt bluetooth giật giật khó_chịu lần đầu_tiên xài hãng sum sung,1,21/01/2020,Negative
dùng máy đk mấy hôm cảm_nhận bắt wifi hơi kém loa ngoài khá bé ko đk to sssóng điện_thoại ổn quả cam chup thiếu sáng ảnh xấu máy thich hợp vs phụ_huynh hơn cac bạn trẻ,5,12/3/2020,Negative
mới mua xài ngon lắm ưng nhất khoản chụp hìnhđặc biệt chụp đêm selfie ngon hơn cả iphone11 pro,5,17/08/2020,Positive
mình thấy chê ỏng chê eo đt hợp làm vlog lắm camera chê siêu chống rung hết lưu_lượng 4g hoặc ko wifi công_nhận chậm wifi sóng 4g đủ lưu_lượng tốc_độ tớ thấy mượn chơi liên_quân ok nghe gọi nghe nhạc ok thích nhất camera siêu chống rung,5,3/3/2020,Positive
trời ơi tin ngon quá máy ngon quá mong giá tầm trung tuyệt_vời cú_mèo,5,13/02/2020,Positive
đt mua về hay đứng còn xem youtube tự_nhiên thoát màng hình chính,2,12/5/2020,Negative
mình sài gần dc 1 tháng thấy ok,5,1/6/2020,Positive
kể tầm 10t trai nghiệm mình thich kiểu bàn_phím nàysliver thíchnói chung10t cố nghiến rang mua,4,18/09/2019,Negative
chíp snapdragon 675 mới tương_thích game chơi giật hay lag nhẹ mấy thánh đừng kêu nhé thanks,5,20/08/2019,Negative
đầu lõi hỡ sáng đổi chết điểm_ảnh đổi lõi wifi bây_giờ biết làm_sao luong hiểu tgdd làm_ăn sao ak tgdd tìm cách giải_quyết khách_hàng đi,1,9/5/2020,Negative
máy đẹp tốt xài mượt nhân_viên nhiệt_tình vui_vẻ pin hơi đuối xíu chấp_nhận,5,4/6/2018,Positive
huawei thiết_kế nhìn máy nhìn cảm_giác cân đốinhìn thich hơn samsung,5,24/02/2020,Positive
máy lỗi nghe nhạc bluetooth bảo hảnh nhân_viên trả_lời lỗi cả lô nhau mới đập_hộp lỗi hệ hành androi 10 vấn_đề thế người dùng bỏ 8tr mua hàng lỗi ko biết đi thắc_mắc ai ai giải_quyết mình bạn mua a51 mang_tai_nghe đi test mua,1,17/01/2020,Negative
mình mới mua đươc 2 ngày la máy đã bị lỗi sac pin mới có 67 là báo đầy và được đổi cái khác sài đươc 10 nói_chung cái sao tạm ổn pin sac nhanh 20100 sac hơn 3h mới đầy camera vừa đủ dùngchơi game liên_quân fefai lâu tầm 1h may nóng chơi lâu tự văn ngoài ko hiêu lý nói_chung tien nào của đó,3,7/7/2020,Neutral
1 tháng cảm_ứng nhảy lung_tung 4 tháng cảm_ứng tệ nhảy loạn_xạ,2,28/05/2020,Negative
mới mua hawaii nova3 3 tháng máy nài đẹp thật nhìn máy quá giá rẻ,5,21/04/2019,Positive
máy đẹp nhìn sang_trọng giá còn hơi cao tầm 78 triệu ok máy mhl k ad,4,21/11/2019,Positive
máy khá ngon giá quá gần giá con joy 2 giá nó thấp tí thêm 200k mua joy 2,4,23/02/2020,Neutral
hài_lòng sp samsung sp thương_hiệu hỗ_trợ sạc nhanh giá tầm trung dễ mua,5,29/06/2020,Positive
màu hình xấucấu hình chán chụp hình 60m thua ip5s chân_thành đừng nghe feedback nhân_viên tgdd mua xong bạn lo trong tuần,1,2/5/2020,Negative
vsmart joy 3 pin trâu màn_hình hơi tối trong tầm giá ok nhân_viên tư_vấn tốt thân_thiện máy mình mua lỗi nhận viên nhiệt_tình đổi dù máy k cửa_hàng chạy nợi khác về đổi mua đt thế_giới di_động gầp bồn_binh cầu lấp vò huyện lấp vò tỉnh đồng_tháp,5,24/04/2020,Positive
sao mua hàng ko quà tặng nhỉ bán giá đấy ko bớt đc cãng hãng khác,2,13/05/2019,Negative
mình mua 4 tháng dùng ổn đến nay gặp tình_trạng thẻ sd tự ngắt kết_nối máy mình tháo gắn vài phút cũ biết vấn_đề,5,8/4/2020,Neutral
máy chụp ảnh màn_hình được quá tệ lại bị đơ gọi điện thì phát loa ngoài lúc được lúc mất chụp ảnh mờ,1,13/06/2020,Negative
mới mua máy hôm quá quá đêm tuột 2 phần_trăm 100 còn 98 haif lòng lắm,2,10/4/2020,Negative
mới mua tgdd ở hồ ngọc lãm máy đẹp cấu_hình mạnh chơi game nặng full setting pin trâu hơi ấm ko nóng nhân_viên hài_hước nhiệt_tình ăn_nói lịch,5,8/4/2020,Positive
mình mua máy ở tiên phước nhân_viên tư_vấn nhiệt_tình dùng ổn thỉnh_thoảng lỗi mạng 4g dùng wifi bật đài fm bắt sóng tốt muốn dùng loa ngoài tắt màn_hình bật sáng nói_chung còn thủ_công tối_ưu hoa,4,25/04/2020,Neutral
máy cực tốt pin cầm lâuloa lớn giống review sản_phẩm mua nhân_viên ở an hiệp châu thành bến tre dễ_thương luôn 5 sao,5,12/4/2020,Positive
iphone 7 plus tốt chơi game liên_quân mượt game nhanh chơi mượt game nào ok hết hiệu_năng tuyệt_vời,5,20/05/2018,Positive
pin 5000 sài hết_hơi nhanhgiá hơi cao máy ámà k sạc nhanh hơi thất_vọng,2,14/07/2020,Negative
sp k gg thay_thế bằng ứng_dụng mới ứng_dụng cài xài ổn_định máy tầm thấp tặng cả tai phone mình tải liên_quân ở app aurora chạy mượt nói_chung ổn_định vấn_đề fen đừng ngại nha,5,1/6/2020,Positive
hỏi ai dùng a70 mình ko tưởng đổi máy lau hêt pin dùng cả ngày gởi mail lướt web ko choi games thỉnh_thoảng xem youtube ngày sạc 2lần mình tất hết chế ngầmchán thật,3,6/3/2020,Negative
mọi thứ ổn ngoại_trừ pin pin ảo quá 4500 thua j7 pro hồi xưa mình xài nói_chung 3g cả ngày nt zalo kakaotalk làm thôi tới 20pm còn 22 bạn nào ko quá đo về pin mọi thứ con ổn,3,17/02/2020,Neutral
máy ngon pin trâu cam chơi game miễn bàn chỗ mình mua nhân_viên phục_vụ tốt xứng_đáng vs số tiền bỏ,5,30/01/2020,Positive
máy ngon nhất trong tất_cả máy tầm giá vụ gg xử_lý tìm_hiểu mua tuần xài cực thích,5,31/03/2020,Positive
tạm ổn camera selfi chụp màu ám vàng vô ko biết máy mình hay dòng máy nó con a50 bạn mình cmr selfi củng ám vàng y chán thật,3,16/09/2019,Negative
5 sao note 10 mình nhân_viên tư nhiệt tìnhsản phẩm tốt máy chạy mượt,5,28/11/2019,Positive
mình mua sản_phẩm gần 1 tháng mấy ngày đầu_máy sạc dấu_hiệu nóng lắm dạo gần sạc máy nóng loa to_nhỏ pin chạy ngầm khá ngốn dù bật chế_độ quản_lí pin mong nhận phản_hồi,2,8/5/2020,Negative
máy tôi vismart live máy cập_nhật phần_mềm map hướng_dẫn đường thông_báo tin nhắn mesenger thế_thể liên_lạc thường_xuyên ứng_dụng mới phát_hiện tin hay,1,24/07/2020,Negative
mua đợt đầu giá 2k29 ngon bổ rẻ trong tầm giá sử_dụng gần 2 tháng thấy oke ae hàng việt người việt ủng_hộ phát_triển đất_nước,5,30/04/2020,Positive
máy dùng tạm ổn trong tầm giá tản_nhiệt hơi kém về camera iso 3200 chụp thiếu sáng tốt camera khoảng 12m 48 pin một thời_gian sử_dụng dấu_hiệu xuống_cấp cụ_thể chơi pubg bạn đầu 15h 4 tháng 20h reset cấu_hình mượtcao,4,1/9/2019,Negative
máy mong_đợi thật tuyệt_vời chơi game lo giật lag,5,23/11/2019,Positive
sai_lầm lớn nhất mua đt redmi 9s goi gọn 2 chu thất_vọng hút mang yếu mat mạng lien tục tầm giá 4 triệu,1,12/4/2020,Negative
bốn tháng sử_dụng mình thấy điện_thoại đơ đi pin tụt nhanh chip chơi game quá giật lag mặc_dù ram 6gb đặc_biệt muốn mở khóa điện_thoại_ấn hai lần nút nguồn khá thất_vọng chọn mình chọn mua,1,4/8/2020,Negative
dạ máy tốt nói_chung tốt nói pin trâu sạc nhanh chụp hình đẹp chipset xịn,5,20/04/2020,Positive
mặc_dù mua máy qsd trải nghiệm tuyệt pin trâu chơi lq 1 trận bật gần max cấu_hình mất 3 13phút còn xem youtube chụp ảnh nghe nhạc ok hết_ý_kiến riêng mk dùng trong 3 ngày ko adr 10 ng phàn_nàn đặc_biệt nhân_viên nhiệt_tình mấy chị ở đường 446 hữu hưng xinh,5,8/7/2020,Positive
tầm giá quá ô_kê rồimấy thánh còn đòi_hỏi điểm 10 sản_phẩm,5,30/11/2019,Positive
em mua loa la rè đến tgdd em thử máy vẩn rè máy nào đến em cập nhựt phần mền hoàng toàn còn rè nửa nghe hơi nhỏ hơn một chúccòn phần gọi điện_thoại phản_hồi chậm quá rat mông khắc_phục lợi lổi nầy,2,25/04/2020,Negative
nhận dt hộp ko còn nguyên bạn tư_vấn nói đem về trưng_bày kệ đem bán luôn đảm_bảo hàng mới sử dụngbạn còn nói tất_cả dt iphone hộp còn nguyên vẹnthôi mình thích lấy lunmình thắc_mắc ngày mua 862020 ngày kích_hoạt 3152020,2,9/6/2020,Negative
mình nhận máy ngày 2712 cv dùng máy_tính hơnmình thấy máy mau hết pin quátrong mình sử dùng face book k chơi game,1,28/12/2019,Negative
máy khá ngon biết cách dùng ko ko thể pin dùng lâu hay nhanh tụt người dùng cả,5,18/04/2020,Positive
sử_dụng sài ngon mượt s pen khỏi chê đâu đc màn_hình tràn viền cực mỏng năm nay samsung làm tốt,5,24/08/2019,Positive
mới mua hơn 1 tuần mọi thứ ok nhân_viên phục_vụ tận_tình trò truyện vui_vẻ dt quá ngon đêm tụt 1 k tụt pin xài đc hơn 1 ngày lướt face youtube mình xài khá nhìu,5,18/03/2020,Positive
e hoi iphone 7plus tra truoc 0 đ thoi gian tra góp trong 12 thang thi tháng trả bao nhieu ah,3,21/04/2019,Negative
nhiệt_tình vs khách_hàng điện_thoại ok xem phim ok loa to giá 1tr4 tui đc sổ hửu đt ý,5,25/03/2020,Positive
mới mua xong dùng khá ok hơi nóng máy tý chơi game liên_quân tốt khá mượn cấu_hình ngon trong tầm giá nhân_viên dmx nhiệt_tình,5,30/06/2019,Positive
minh mua nhiều lan roi nv nhiệt tinh chu dao may thi ok lưot rất muot noi chung la hai long,4,31/08/2019,Positive
chơi game khá lag đáp_ứng tốt nhu_cầu cơ_bản nghe gọi mạng xã_hội lướt web nhân_viên giao hàng_phục_vụ tận_tình,4,25/06/2019,Positive
pin hảo nhanhmáy cực_kì nóng sạc chơi game còn mọi thứ khác ổnnnnnnnnn,3,15/09/2019,Negative
máy sài ổn camera đẹp máy cảm_ứng mượt mạng mạnh máy nhẹ cầm taycảm ơn samsung,5,29/07/2020,Positive
máy tốt pin trâu ổn_định máy đẹp chắc_tay tuy hơi dày camera ổn chụp đêm tốt lắm trong kiện thiếu sáng dc tặng tai_nghe ok mua trong tầm giá,5,10/12/2019,Positive
mới cầm 40 triệu tiền_lẻ vô tgdđ mua iphone 11 pro mã thái_độ nhân_viên phục_vụ link xem httpsyoutubeavd4ktk1buo,5,12/11/2019,Neutral
máy tốt tiếc thiết_kế bằng nhựa giá_thành đắt hơn tầm giá dù_sao khá hài_lòng về sản_phẩm,4,19/02/2020,Negative
quá tuyệt luôn máy_ảnh chụp đẹp hiệu_năng ổn_định ưng nhất quả màn chạy ứng_dụng hay đi trời nắng a51 quá đỉnh về màn luôn,5,14/07/2020,Positive
dùng 3 tháng bảo_hành đến 3 lần liên_tục lỗi sạc dù fan samsung lần bảo_hành cách luôn quá tam ba bận,1,31/12/2019,Negative
mới cập_nhật bản vá lỗi cammera bật lênh kêu cạch cạch cạch tắc nguồn mở ko camera hiện_tượng camera kêu tạch rung nhẹ,1,23/02/2020,Negative
sản_phẩm quá tồi ghi_âm cuộc_gọi hối_hận dùng sp đc 3 ngày quá tính_năng phóng_đại,1,17/01/2020,Negative
sản_phẩm tốt thiết_kế đẹp bắt_mắt camera chụp ảnh siêu đẹppin sài ổn sạc nhanh gây nóng máy sản_phẩm đáng trải nghiệm,5,2/11/2019,Positive
pin sạc quá lâu pai hơn 3h mới đầysac nóng_rực dt loa nghe nhỏnói chung ưng,1,16/08/2020,Negative
mình mua avt 3 hồi 2306 tới giờ mọi thứ ổn mấy ngày đầu pin trâu ổn đêm xài xuống 1 hay xuống nào mấy ngày xài máy xuống pin nhanh kinh_khủng trường_hợp mong tgdd đổi trả ạ dùng z sợ quá,2,28/06/2020,Neutral
